assists,birth_date,bonus,bps,can_select,can_transact,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,clean_sheets_per_90,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,defensive_contribution,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,expected_assists,expected_assists_per_90,expected_goal_involvements,expected_goal_involvements_per_90,expected_goals,expected_goals_conceded,expected_goals_conceded_per_90,expected_goals_per_90,first_name,form,form_rank,form_rank_type,goals_conceded,goals_conceded_per_90,goals_scored,has_temporary_code,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,opta_code,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,points_per_game_rank,points_per_game_rank_type,red_cards,region,removed,saves,saves_per_90,second_name,selected_by_percent,selected_rank,selected_rank_type,special,squad_number,starts,starts_per_90,status,team,team_code,team_join_date,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
3,11/04/2005,8,404,TRUE,TRUE,None,None,6,0.29,532529,None,,0,0,0,0,268.1,136,95,0,None,,0,3,2,None,0,1.5,0.07,4.24,0.2,2.74,30.09,1.47,0.13,Jack,0,545,218,30,1.47,5,FALSE,97,133,81,163,FALSE,394.6,161,74,1839,,None,55,195,126,p532529,0,0,None,0,,532529.jpg,3.4,100,47,0,241,FALSE,0,0,Hinshelwood,0.2,425,137,FALSE,None,22,1.08,a,6,36,30/12/2022,304,98,68,89,0,0,0,0,0,16.2,Hinshelwood,5
3,21/11/2000,2,209,TRUE,TRUE,None,None,2,0.19,219249,1,,0,0,0,0,322.5,111,79,0,2,,0,3,2,None,0,2.04,0.2,4.8,0.47,2.76,14.27,1.38,0.27,Matt,0,497,188,20,1.94,2,FALSE,75.3,184,99,164,FALSE,211.4,243,117,929,,None,55,147,96,p219249,1,0,2,0,,219249.jpg,2.4,197,85,0,58,FALSE,0,0,O'Riley,0.2,448,144,FALSE,None,11,1.07,a,6,36,26/08/2024,219,137,90,50,0,0,0,0,0,9.1,O'Riley,1
0,17/06/2001,0,0,TRUE,TRUE,None,None,0,0,516211,None,,0,0,0,0,0,654,293,0,None,,0,3,2,None,0,0,0,0,0,0,0,0,0,Abdallah,0,544,217,0,0,0,FALSE,0,654,293,165,FALSE,0,654,293,0,,None,55,194,125,p516211,0,0,None,0,,516211.jpg,0,654,293,0,189,FALSE,0,0,Sima,0,649,287,FALSE,None,0,0,a,6,36,30/08/2021,0,652,291,0,0,0,0,0,0,0,Sima,0
1,06/10/2003,3,358,TRUE,TRUE,None,None,7,0.32,509416,3,,0,0,0,0,507.5,68,55,0,5,,0,3,1.5,None,0,2.62,0.12,5.13,0.24,2.51,30.15,1.39,0.12,Yasin,0,438,148,28,1.29,2,FALSE,111.7,116,72,166,FALSE,363.2,171,79,1958,,None,50,323,203,p509416,0,0,None,0,,509416.jpg,2.2,224,98,0,206,FALSE,0,0,Ayari,0.2,392,124,FALSE,None,22,1.01,a,6,36,30/01/2023,247,119,80,74,0,0,0,0,0,14.8,Ayari,4
1,03/01/2004,7,490,TRUE,TRUE,None,None,8,0.27,535301,None,,0,0,0,0,343.7,103,74,0,None,,0,3,1.5,None,0,1.21,0.04,4.31,0.14,3.1,39.54,1.34,0.1,Carlos,0,443,152,40,1.35,3,FALSE,105.2,125,75,167,FALSE,515.4,118,50,2660,,None,50,328,207,p535301,0,0,None,0,,535301.jpg,2.6,172,73,1,38,FALSE,0,0,Baleba,4.6,81,24,FALSE,None,31,1.05,a,6,36,29/08/2023,193,159,104,87,0,0,0,0,0,17.4,Baleba,6
2,23/12/2004,6,299,TRUE,TRUE,None,None,2,0.12,536916,None,,0,0,0,0,415.8,87,68,0,None,,0,3,1.5,None,0,2.29,0.14,6.3,0.38,4.01,29.23,1.74,0.24,Facundo,0,444,153,33,1.97,5,FALSE,114.7,113,69,168,FALSE,415.8,150,66,1508,,None,50,329,208,p536916,0,0,None,0,,536916.jpg,2.4,194,82,0,10,FALSE,0,0,Buonanotte,0.3,335,110,FALSE,None,14,0.84,a,6,36,01/01/2023,318,95,66,75,0,0,0,0,0,15,Buonanotte,8
1,27/03/2003,2,130,TRUE,TRUE,None,None,0,0,514254,None,,0,0,0,0,143.2,209,128,0,3,,0,3,1.5,None,0,1.16,0.21,1.98,0.36,0.82,9.28,1.65,0.15,Diego,0,440,149,13,2.31,1,FALSE,33.6,275,138,169,FALSE,124.2,290,138,507,,None,50,325,204,p514254,0,0,None,0,,514254.jpg,1.9,262,119,0,168,FALSE,0,0,Gómez Amarilla,0.1,561,216,FALSE,None,4,0.71,a,6,36,01/01/2025,69,247,136,30,0,0,0,0,0,6,Gomez,0
0,04/01/1986,0,27,TRUE,TRUE,None,None,1,0.53,15157,None,,0,0,0,0,66.3,264,147,0,None,,0,3,1.5,None,0,0.15,0.08,0.31,0.16,0.16,1.98,1.05,0.08,James,0,323,79,1,0.53,0,FALSE,10.7,329,159,170,FALSE,28.6,344,160,170,,None,50,208,134,p15157,0,0,None,0,,15157.jpg,1.5,304,142,0,241,FALSE,0,0,Milner,0.1,504,177,FALSE,None,3,1.59,a,6,36,01/07/2023,12,317,165,6,0,0,0,0,0,1.2,Milner,1
0,16/06/2002,0,3,TRUE,TRUE,None,None,0,0,441192,None,,0,0,0,0,0.8,364,178,0,None,,0,3,1.5,None,0,0,0,0,0,0,0,0,0,Jeremy,0,407,127,0,0,0,FALSE,0.1,390,184,171,FALSE,0.2,390,184,8,,None,50,292,182,p441192,0,0,None,0,,441192.jpg,1,369,171,0,62,FALSE,0,0,Sarmiento Morante,0.1,612,256,FALSE,None,0,0,a,6,36,21/09/2021,0,603,256,1,0,0,0,0,0,0.2,Sarmiento,0
0,08/04/2006,0,0,TRUE,TRUE,None,None,0,0,549074,None,,0,0,0,0,0,625,271,0,None,,0,3,1.5,None,0,0,0,0,0,0,0,0,0,Tom,0,446,155,0,0,0,FALSE,0,626,271,172,FALSE,0,626,271,0,,None,50,331,210,p549074,0,0,None,0,,549074.jpg,0,626,271,0,241,FALSE,0,0,Watson,0.1,589,238,FALSE,None,0,0,a,6,36,01/06/2025,0,618,268,0,0,0,0,0,0,0,Watson,0
5,16/11/1999,4,243,TRUE,TRUE,None,None,2,0.18,467779,None,,0,0,0,0,230.4,156,109,0,None,,0,3,1.5,None,0,1,0.09,1.8,0.16,0.8,18.89,1.7,0.07,Mats,0,417,134,22,1.97,1,FALSE,68.5,201,106,173,FALSE,328.8,193,89,1003,,None,50,302,189,p467779,0,0,None,0,,467779.jpg,2.1,231,101,0,152,FALSE,0,0,Wieffer,0.1,548,205,FALSE,None,10,0.9,a,6,36,06/07/2024,129,197,116,52,0,0,0,0,0,10.4,Wieffer,6
0,18/11/2005,0,0,TRUE,TRUE,None,None,0,0,611695,None,,0,0,0,0,0,632,277,0,None,,0,3,1.5,None,0,0,0,0,0,0,0,0,0,Malick,0,456,164,0,0,0,FALSE,0,633,277,174,FALSE,0,633,277,0,,None,50,341,219,p611695,0,0,None,0,,611695.jpg,0,633,277,0,54,FALSE,0,0,Yalcouyé,0.1,623,266,FALSE,None,0,0,a,6,36,12/07/2024,0,625,274,0,0,0,0,0,0,0,Yalcouye,0
0,None,0,0,TRUE,TRUE,None,None,0,0,567121,None,,0,0,0,0,0,566,234,0,None,,0,3,1,None,0,0,0,0,0,0,0,0,0,Joe,0,289,59,0,0,0,FALSE,0,570,234,175,FALSE,0,570,234,0,,None,45,511,281,p567121,0,0,None,0,,567121.jpg,0,571,235,0,None,FALSE,0,0,Knight,0.1,544,201,FALSE,None,0,0,a,6,36,None,0,549,227,0,0,0,0,0,0,0,Knight,0
0,None,0,0,TRUE,TRUE,None,None,0,0,550141,None,,0,0,0,0,0,555,227,0,None,,0,3,1,None,0,0,0,0,0,0,0,0,0,Adrian,0,277,52,0,0,0,FALSE,0,559,227,176,FALSE,0,559,227,0,,None,45,499,274,p550141,0,0,None,0,,550141.jpg,0,561,228,0,None,FALSE,0,0,Mazilu,0.1,632,273,FALSE,None,0,0,a,6,36,None,0,538,220,0,0,0,0,0,0,0,Mazilu,0
0,15/10/2003,0,0,TRUE,TRUE,None,None,0,0,513834,None,,0,0,0,0,0,539,216,0,None,,0,3,1,None,0,0,0,0,0,0,0,0,0,Andrew,0,255,37,0,0,0,FALSE,0,543,216,177,FALSE,0,543,216,0,,None,45,477,259,p513834,0,0,None,0,,513834.jpg,0,545,217,0,104,FALSE,0,0,Moran,0.1,596,244,FALSE,None,0,0,a,6,36,23/08/2021,0,521,208,0,0,0,0,0,0,0,Moran,0
5,26/11/1990,21,484,TRUE,TRUE,None,None,7,0.3,50175,None,,0,0,0,0,331.3,108,11,0,1,,0,4,2.2,None,0,1.36,0.06,10.94,0.47,9.58,37.4,1.6,0.41,Danny,0,593,49,37,1.58,10,FALSE,155.8,65,14,178,FALSE,550.2,106,11,2109,,None,65,43,14,p50175,0,0,1,0,,50175.jpg,4.2,33,8,0,241,FALSE,0,0,Welbeck,7.9,53,10,FALSE,None,24,1.02,a,6,36,18/10/2020,676,40,15,125,0,0,0,0,0,19.2,Welbeck,5
0,19/10/2004,2,97,FALSE,TRUE,0,None,1,0.23,487117,None,,0,0,0,0,68.5,261,25,0,None,,0,4,0,None,0,0.66,0.15,1.79,0.41,1.13,6.39,1.49,0.26,Evan,0,534,40,9,2.1,1,FALSE,25,290,27,179,FALSE,80,315,27,385,Has joined AS Roma on loan for the rest of the season,2025-07-24T10:13:22.396984Z,55,184,36,p487117,0,0,None,0,,487117.jpg,1.3,325,29,0,104,FALSE,0,0,Ferguson,0.2,427,63,FALSE,None,3,0.7,u,6,36,23/08/2021,104,217,28,28,0,0,0,0,0,5.1,Ferguson,0
0,06/01/2006,0,0,TRUE,TRUE,None,None,0,0,608181,None,,0,0,0,0,0,658,66,0,None,,0,4,1.7,None,0,0,0,0,0,0,0,0,0,Stefanos,0,556,43,0,0,0,FALSE,0,658,66,180,FALSE,0,658,66,0,,None,55,206,39,p608181,0,0,None,0,,608181.jpg,0,658,66,0,83,FALSE,0,0,Tzimas,0.1,488,66,FALSE,None,0,0,a,6,36,03/02/2025,0,657,66,0,0,0,0,0,0,0,Tzimas,0
0,30/05/2007,0,0,TRUE,TRUE,None,None,0,0,647850,None,,0,0,0,0,0,636,61,0,None,,0,4,1.4,None,0,0,0,0,0,0,0,0,0,Charalampos,0,461,31,0,0,0,FALSE,0,636,61,181,FALSE,0,636,61,0,,None,50,346,49,p647850,0,0,None,0,,647850.jpg,0,636,61,0,83,FALSE,0,0,Kostoulas,0.7,216,44,FALSE,None,0,0,a,6,36,01/07/2025,0,629,61,0,0,0,0,0,0,0,Kostoulas,0
0,18/11/1997,11,470,TRUE,TRUE,None,None,10,0.31,215059,None,,0,0,0,0,20,326,8,0,None,,0,1,3.6,None,0,0.02,0,0.02,0,0,38.55,1.2,0,Robert,0,374,70,34,1.06,0,FALSE,77.5,174,7,220,FALSE,755.6,36,7,2880,,None,50,259,13,p215059,0,0,None,1,,215059.jpg,3.9,49,9,0,200,FALSE,95,2.97,Lynch Sánchez,14.6,29,4,FALSE,None,32,1,a,7,8,05/08/2023,0,589,70,126,0,0,0,0,0,25.2,Sánchez,5
0,16/04/2002,0,59,TRUE,TRUE,None,None,1,0.17,508479,None,,0,0,0,0,0,538,71,0,None,,0,1,2.8,None,0,0,0,0,0,0,8.83,1.47,0,Filip,0,253,60,9,1.5,0,FALSE,15.9,313,22,221,FALSE,157.6,271,22,540,,None,45,475,31,p508479,0,0,None,0,,508479.jpg,3,131,18,0,58,FALSE,20,3.33,Jörgensen,0.2,416,55,FALSE,None,6,1,a,7,8,30/07/2024,0,520,61,18,0,0,0,0,0,4,Jörgensen,0
0,31/07/2005,0,0,FALSE,TRUE,0,None,0,0,549939,None,,0,0,0,0,0,460,55,0,None,,0,1,0,None,0,0,0,0,0,0,0,0,0,Mike,0,99,40,0,0,0,FALSE,0,469,64,222,FALSE,0,469,64,0,Has joined RC Strasbourg on loan for the rest of the season.,2025-07-28T11:48:06.001822Z,40,643,72,p549939,0,0,None,0,,549939.jpg,0,472,64,0,21,FALSE,0,0,Penders,0.1,564,73,FALSE,None,0,0,u,7,8,27/08/2024,0,434,42,0,0,0,0,0,0,0,Penders,0
0,15/05/2004,0,0,TRUE,TRUE,None,None,0,0,471798,None,,0,0,0,0,0,428,46,0,None,,0,1,1.5,None,0,0,0,0,0,0,0,0,0,Gabriel,0,60,29,0,0,0,FALSE,0,438,55,223,FALSE,0,438,55,0,,None,40,604,61,p471798,0,0,None,0,,471798.jpg,0,441,55,0,229,FALSE,0,0,Słonina,0.1,506,69,FALSE,None,0,0,a,7,8,02/08/2022,0,397,31,0,0,0,0,0,0,0,Slonina,0
2,22/07/1998,14,533,TRUE,TRUE,None,None,9,0.27,179268,None,,0,0,0,0,350.6,100,20,0,None,,0,2,4.5,None,0,2.39,0.07,5.18,0.15,2.79,39.94,1.2,0.08,Marc,0,565,216,38,1.14,5,FALSE,137.9,85,11,224,FALSE,668.6,62,22,2988,,None,60,84,3,p179268,0,0,None,0,,179268.jpg,3.7,69,10,1,200,FALSE,0,0,Cucurella Saseta,19.6,16,7,FALSE,None,33,0.99,a,7,8,05/08/2022,358,86,6,133,0,0,0,0,0,22.2,Cucurella,8
2,08/12/1999,5,223,TRUE,TRUE,None,None,3,0.26,225796,3,,0,0,0,0,202.1,174,39,0,2,,0,2,3.8,None,0,1.15,0.1,1.6,0.14,0.45,16.1,1.37,0.04,Reece,0,499,200,14,1.19,1,FALSE,46.7,246,78,225,FALSE,207.6,245,88,1057,,None,55,149,18,p225796,0,0,None,0,,225796.jpg,2.8,159,51,0,241,FALSE,0,0,James,4.7,76,27,FALSE,None,12,1.02,a,7,8,15/05/2019,56,258,91,54,0,0,0,0,0,9.8,James,1
1,05/07/1999,11,379,TRUE,TRUE,None,None,6,0.27,180736,None,,0,0,0,0,124.2,216,62,0,None,,0,2,3.1,None,0,0.64,0.03,2.62,0.12,1.98,27.15,1.24,0.09,Trevoh,0,354,168,25,1.14,3,FALSE,84.6,158,45,226,FALSE,496.4,127,45,1969,,None,50,239,37,p180736,0,0,None,0,,180736.jpg,3.7,67,9,0,241,FALSE,0,0,Chalobah,0.7,227,78,FALSE,None,23,1.05,a,7,8,16/02/2018,222,134,22,93,0,0,0,0,0,18.6,Chalobah,3
1,26/02/2003,6,461,TRUE,TRUE,None,None,10,0.29,460028,None,,0,0,0,0,214.3,161,34,0,None,,0,2,3.1,None,0,1.31,0.04,3.23,0.09,1.92,43.52,1.24,0.05,Levi,0,411,184,41,1.17,2,FALSE,109.4,119,30,227,FALSE,692,52,19,3150,,None,50,296,53,p460028,0,0,None,0,,460028.jpg,3.1,125,34,0,241,FALSE,0,0,Samuels Colwill,5.2,68,24,FALSE,None,35,1,a,7,8,01/07/2022,185,163,31,109,0,0,0,0,0,21.8,Colwill,9
1,19/05/2003,2,285,TRUE,TRUE,None,None,4,0.19,482609,None,,0,0,0,0,394.6,93,19,0,None,,0,2,3.1,None,0,1.91,0.09,3.35,0.16,1.44,27.43,1.33,0.07,Malo,0,424,188,26,1.26,0,FALSE,87.9,148,42,228,FALSE,336.8,189,70,1853,,None,50,309,57,p482609,0,0,None,0,,482609.jpg,1.9,260,92,0,73,FALSE,0,0,Gusto,2.3,121,41,FALSE,None,19,0.92,a,7,8,28/01/2023,147,185,50,60,0,0,0,0,0,12,Gusto,4
0,26/03/2001,0,35,TRUE,TRUE,None,None,0,0,242880,None,,0,0,0,0,12.6,335,125,0,None,,0,2,2.4,None,0,0.08,0.02,0.08,0.02,0,5.34,1.45,0,Benoît,0,194,130,5,1.36,0,FALSE,7.9,340,124,229,FALSE,66,322,119,332,,None,45,416,110,p242880,0,0,None,0,,242880.jpg,1.4,312,113,0,73,FALSE,0,0,Badiashile Mukinayi,0.1,531,201,FALSE,None,3,0.81,a,7,8,05/01/2023,0,480,207,7,0,0,0,0,0,1.6,B.Badiashile,0
0,17/12/2000,2,162,TRUE,TRUE,None,None,2,0.15,444463,None,,0,0,0,0,85,246,84,0,None,,0,2,2.4,None,0,0.18,0.01,0.62,0.04,0.44,14.76,1.13,0.03,Wesley,0,207,136,13,1,0,FALSE,31.9,279,98,230,FALSE,200.2,251,93,1172,,None,45,429,116,p444463,0,0,None,0,,444463.jpg,1.9,255,90,0,73,FALSE,0,0,Fofana,0.3,376,150,FALSE,None,14,1.08,a,7,8,31/08/2022,33,280,100,26,0,0,0,0,0,5.8,Fofana,7
0,29/08/2005,0,0,TRUE,TRUE,None,None,0,0,574458,None,,0,0,0,0,0,568,215,0,None,,0,2,2.4,None,0,0,0,0,0,0,0,0,0,Mamadou,0,293,157,0,0,0,FALSE,0,572,216,231,FALSE,0,572,216,0,,None,45,515,137,p574458,0,0,None,0,,574458.jpg,0,573,216,0,73,FALSE,0,0,Sarr,0.1,501,192,FALSE,None,0,0,a,7,8,09/06/2025,0,552,215,0,0,0,0,0,0,0,M.Sarr,0
1,24/09/1997,7,305,TRUE,TRUE,None,None,7,0.45,109646,None,,0,0,0,0,48.2,281,103,0,None,,0,2,2.4,None,0,0.23,0.01,1.16,0.07,0.93,19.62,1.26,0.06,Tosin,0,142,92,14,0.9,1,FALSE,49.6,238,73,232,FALSE,352.2,180,63,1403,,None,45,364,72,p109646,0,0,None,0,,109646.jpg,3.2,116,28,0,241,FALSE,0,0,Adarabioyo,0.4,301,109,FALSE,None,15,0.96,a,7,8,01/07/2024,92,229,75,71,0,0,0,0,0,15.8,Tosin,4
0,05/05/2006,0,8,TRUE,TRUE,None,None,0,0,577016,None,,0,0,0,0,2.5,356,131,0,None,,0,2,1.5,None,0,0.01,0.01,0.23,0.13,0.22,2.09,1.12,0.12,Josh,0,107,65,3,1.61,0,FALSE,2.9,362,130,233,FALSE,13.6,359,132,168,,None,40,651,207,p577016,0,0,None,0,,577016.jpg,1,349,129,0,241,FALSE,0,0,Acheampong,0.3,341,127,FALSE,None,2,1.07,a,7,8,10/03/2024,13,314,117,4,0,0,0,0,0,1,Acheampong,1
0,29/04/2005,0,0,TRUE,TRUE,None,None,0,0,622758,None,,0,0,0,0,0,477,198,0,None,,0,2,1.5,None,0,0,0,0,0,0,0,0,0,Aarón,0,123,79,0,0,0,FALSE,0,486,199,234,FALSE,0,486,199,0,,None,40,667,221,p622758,0,0,None,0,,622758.jpg,0,489,199,0,10,FALSE,0,0,Anselmino,0.2,424,170,FALSE,None,0,0,a,7,8,08/08/2024,0,454,197,0,0,0,0,0,0,0,Anselmino,0
10,06/05/2002,35,952,TRUE,TRUE,None,None,10,0.28,244851,4,,0,0,0,0,1259.2,2,2,0,1,,0,3,3.6,None,0,9.53,0.27,26.32,0.74,16.79,43.88,1.24,0.47,Cole,0,666,299,41,1.16,15,FALSE,338,3,3,235,FALSE,1068.2,3,3,3193,,None,105,4,2,p244851,0,1,1,0,,244851.jpg,5.8,4,3,0,241,FALSE,0,0,Palmer,51.6,3,2,FALSE,None,36,1.01,a,7,8,01/09/2023,1052,9,4,214,0,0,0,0,0,20.4,Palmer,7
6,09/03/2000,9,434,TRUE,TRUE,None,None,8,0.32,247632,1,,0,0,0,0,762.7,24,23,0,None,,0,3,2.8,None,0,4.47,0.18,7.95,0.32,3.48,27.98,1.11,0.14,Pedro,0,633,278,25,0.99,4,FALSE,180,52,38,236,FALSE,492,129,53,2262,,None,70,35,23,p247632,0,0,None,0,,247632.jpg,3,137,64,0,173,FALSE,0,0,Lomba Neto,4.7,75,22,FALSE,None,24,0.95,a,7,8,11/08/2024,545,52,35,104,0,0,0,0,0,14.9,Neto,8
8,17/01/2001,11,691,TRUE,TRUE,None,None,10,0.31,448047,2,,0,0,0,0,1131.6,4,4,0,3,,0,3,2.7,None,0,6.11,0.19,12.34,0.38,6.23,38.06,1.16,0.19,Enzo,0,615,263,37,1.13,6,FALSE,241.3,13,9,237,FALSE,761.6,35,10,2943,,None,65,65,46,p448047,0,0,4,0,,448047.jpg,3.8,61,29,0,10,FALSE,0,0,Fernández,4.4,82,25,FALSE,None,32,0.98,a,7,8,31/01/2023,517,57,39,135,0,0,0,0,0,20.8,Enzo,8
0,24/04/2007,0,0,TRUE,TRUE,None,None,0,0,624773,None,,0,0,0,0,0,665,299,0,None,,0,3,2.7,None,0,0,0,0,0,0,0,0,0,Estêvão,0,626,271,0,0,0,FALSE,0,665,299,238,FALSE,0,665,299,0,,None,65,76,54,p624773,0,0,None,0,,624773.jpg,0,665,299,0,30,FALSE,0,0,Almeida de Oliveira Gonçalves,0.5,254,84,FALSE,None,0,0,a,7,8,14/07/2025,0,665,299,0,0,0,0,0,0,0,Estêvão,0
0,08/08/2004,0,0,TRUE,TRUE,None,None,0,0,463936,None,,0,0,0,0,0,663,297,0,None,,0,3,2.7,None,0,0,0,0,0,0,0,0,0,Jamie,0,619,266,0,0,0,FALSE,0,663,297,239,FALSE,0,663,297,0,,None,65,69,49,p463936,0,0,None,0,,463936.jpg,0,663,297,0,241,FALSE,0,0,Bynoe-Gittens,0.4,318,105,FALSE,None,0,0,a,7,8,05/07/2025,0,663,297,0,0,0,0,0,0,0,Gittens,0
2,14/11/1997,5,190,TRUE,TRUE,None,None,2,0.2,213198,None,,0,0,0,0,204.9,172,118,0,None,,0,3,2.6,None,0,1.01,0.1,6.12,0.61,5.11,16.25,1.62,0.51,Christopher,0,573,237,16,1.59,3,FALSE,77.1,176,96,240,FALSE,230.2,229,110,904,,None,60,92,66,p213198,0,0,2,0,,213198.jpg,2.2,225,99,0,73,FALSE,0,0,Nkunku,0.3,382,120,FALSE,None,9,0.9,a,7,8,01/07/2023,339,90,61,60,0,0,0,0,0,10,Nkunku,2
4,02/11/2001,4,650,TRUE,TRUE,None,None,12,0.32,486672,None,,0,0,0,0,568.8,57,48,0,None,,0,3,2.5,None,0,2.82,0.08,3.63,0.1,0.81,45.42,1.22,0.02,Moisés,0,533,210,42,1.13,1,FALSE,129.2,92,62,241,FALSE,627.6,74,29,3351,,None,55,183,118,p486672,0,0,None,0,,486672.jpg,2.6,177,77,0,62,FALSE,0,0,Caicedo Corozo,7.6,55,16,FALSE,None,38,1.02,a,7,8,14/08/2023,95,226,124,98,0,0,0,0,0,17.8,Caicedo,11
1,06/09/1998,1,71,TRUE,TRUE,None,None,0,0,215413,None,,0,0,0,0,47.4,282,152,0,None,,0,3,2,None,0,0.22,0.08,0.44,0.16,0.22,3.88,1.36,0.08,Kiernan,0,376,110,3,1.05,0,FALSE,12.6,321,153,242,FALSE,57.4,327,153,257,,None,50,261,165,p215413,0,0,None,0,,215413.jpg,1.4,319,150,0,241,FALSE,0,0,Dewsbury-Hall,0.1,497,172,FALSE,None,2,0.7,a,7,8,02/07/2024,21,303,159,18,0,0,0,0,0,3.6,Dewsbury-Hall,0
1,04/02/2006,0,55,TRUE,TRUE,None,None,1,0.51,550615,None,,0,0,0,0,72.7,256,143,0,None,,0,3,2,None,0,0.26,0.13,0.46,0.23,0.2,1.41,0.72,0.1,Tyrique,0,448,157,0,0,1,FALSE,17.1,308,149,243,FALSE,67.4,319,150,177,,None,50,333,212,p550615,0,0,None,0,,550615.jpg,2.1,233,103,0,241,FALSE,0,0,George,0.1,566,218,FALSE,None,1,0.51,a,7,8,15/04/2024,32,284,152,17,0,0,0,0,0,3.4,George,1
1,06/01/2004,0,125,TRUE,TRUE,None,None,3,0.34,514356,None,,0,0,0,0,121.7,219,133,0,None,,0,3,2,None,0,0.38,0.04,0.63,0.07,0.25,14.33,1.63,0.03,Roméo,0,441,150,11,1.25,0,FALSE,24.4,292,145,244,FALSE,113.2,295,142,792,,None,50,326,205,p514356,0,0,None,0,,514356.jpg,1.6,295,137,0,21,FALSE,0,0,Lavia,0.1,474,158,FALSE,None,11,1.25,a,7,8,18/08/2023,7,328,170,26,0,0,0,0,0,5.2,Lavia,4
0,05/01/2001,0,26,TRUE,TRUE,0,None,0,0,465920,None,,0,0,0,0,31.5,304,160,0,None,,0,3,0,None,0,0.66,0.41,0.9,0.56,0.24,3.28,2.04,0.15,Mykhailo,0,415,132,2,1.24,0,FALSE,8.5,336,162,245,FALSE,23.2,351,165,145,Suspended - unknown return date,2025-07-21T10:00:04.824210Z,50,300,187,p465920,0,0,None,0,,465920.jpg,1,370,172,0,225,FALSE,0,0,Mudryk,0,663,298,FALSE,None,1,0.62,s,7,8,15/01/2023,31,287,154,7,0,0,0,0,0,1.4,Mudryk,0
0,03/05/2004,0,0,TRUE,TRUE,None,None,0,0,532605,None,,0,0,0,0,0,545,220,0,None,,0,3,1.5,None,0,0,0,0,0,0,0,0,0,Andrey,0,264,43,0,0,0,FALSE,0,549,220,246,FALSE,0,549,220,0,,None,45,486,265,p532605,0,0,None,0,,532605.jpg,0,551,221,0,30,FALSE,0,0,Nascimento dos Santos,0.5,265,88,FALSE,None,0,0,a,7,8,07/01/2023,0,528,213,0,0,0,0,0,0,0,Andrey Santos,0
0,14/03/2005,0,0,TRUE,TRUE,None,None,0,0,491007,None,,0,0,0,0,0,526,206,0,None,,0,3,1.5,None,0,0,0,0,0,0,0,0,0,Dário,0,236,27,0,0,0,FALSE,0,530,206,247,FALSE,0,530,206,0,,None,45,458,249,p491007,0,0,None,0,,491007.jpg,0,533,207,0,173,FALSE,0,0,Luís Essugo,0.1,630,272,FALSE,None,0,0,a,7,8,02/06/2025,0,507,198,0,0,0,0,0,0,0,D.Essugo,0
0,None,0,0,TRUE,TRUE,None,None,0,0,611134,None,,0,0,0,0,0,583,243,0,None,,0,3,1.5,None,0,0,0,0,0,0,0,0,0,Kendry,0,316,75,0,0,0,FALSE,0,587,243,248,FALSE,0,587,243,0,,None,45,538,297,p611134,0,0,None,0,,611134.jpg,0,588,244,0,None,FALSE,0,0,Páez Andrade,0.1,579,229,FALSE,None,0,0,a,7,8,None,0,568,238,0,0,0,0,0,0,0,Paez,0
6,26/09/2001,26,516,TRUE,TRUE,None,None,6,0.28,475168,None,,0,0,0,0,456,77,3,0,None,,0,4,2.9,None,0,3.1,0.14,12.06,0.55,8.96,25.51,1.18,0.41,João Pedro,0,650,64,28,1.29,10,FALSE,166,58,12,249,FALSE,567,101,10,1946,,None,75,28,12,p475168,0,0,None,0,,475168.jpg,4.7,15,7,1,30,FALSE,0,0,Junqueira de Jesus,54.9,2,1,FALSE,None,23,1.06,a,7,8,02/07/2025,644,44,17,126,0,0,0,0,0,16.8,João Pedro,4
2,08/02/2003,22,472,TRUE,TRUE,None,None,3,0.1,463034,None,,0,0,0,0,290.5,126,14,0,None,,0,4,2.7,None,0,1.38,0.05,10.82,0.38,9.44,53.6,1.86,0.33,Liam,0,618,55,58,2.02,12,FALSE,157.5,63,13,250,FALSE,513,121,13,2587,,None,65,68,20,p463034,0,0,None,0,,463034.jpg,3.6,81,16,0,241,FALSE,0,0,Delap,4.6,78,16,FALSE,None,32,1.11,a,7,8,04/06/2025,783,26,12,132,0,0,0,0,0,20.3,Delap,12
6,20/06/2001,17,417,TRUE,TRUE,0,None,11,0.45,517052,None,,0,0,0,0,368.3,98,7,0,None,,0,4,0,None,0,1.9,0.08,13.58,0.55,11.68,28.47,1.15,0.47,Nicolas,0,625,57,24,0.97,10,FALSE,187.4,44,8,251,FALSE,546.4,107,12,2220,Suspended until 22 Aug,2025-07-21T10:00:04.843234Z,65,75,22,p517052,0,0,None,0,,517052.jpg,4,44,13,1,189,FALSE,0,0,Jackson,0.1,601,67,FALSE,None,28,1.14,s,7,8,01/07/2023,976,12,7,121,0,0,0,0,0,18.6,N.Jackson,7
